tenure,MonthlyCharges,TotalCharges,InternetService_Fiber optic,Contract_Two year,PaymentMethod_Electronic check,InternetService_No,tenure_monthly_charges_interaction,total_extra_services,avg_monthly_cost_per_tenure,risk_score,has_security_services,fiber_elec_check_risk,Contract_One year,SeniorCitizen,PaperlessBilling_Yes,OnlineSecurity_Yes,TechSupport_Yes,PhoneService_Yes,MultipleLines_Yes,OnlineBackup_Yes,Dependents_Yes,DeviceProtection_Yes,StreamingTV_Yes,StreamingMovies_Yes,monthly_log,total_log,monthly_sq,family_flag,monthly_charge_per_contract_year,senior_fiber_customer,high_charge_elec_check_risk,Churn
55,100.0,5509.3,1,0,1,0,5500.0,3,1.8181817851239677,1.8181817851239677,1,1,1,1,1,0,0,1,1,0,0,1,1,1,4.61512051684126,8.614374347125786,10000.0,0,99.99990000010001,1,100.0,1
72,105.0,7589.8,1,1,0,0,7560.0,4,1.458333313078704,0.0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,4.663439094112067,8.934692266679823,11025.0,0,52.49997375001312,0,0.0,0
12,19.8,229.6,0,0,0,1,237.60000000000002,0,1.6499998625000116,1.6499998625000116,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.0349529867072724,5.440684607834958,392.04,1,19.799980200019803,0,0.0,1
13,30.85,394.1,0,0,0,0,401.05,1,2.3730767405325586,2.3730767405325586,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3.4610373820181723,5.979138897417345,951.7225000000001,0,30850000.000000004,0,0.0,0
1,89.9,89.9,1,0,1,0,89.9,2,89.89991010008991,89.89991010008991,0,1,0,0,1,0,0,1,0,0,0,0,1,1,4.509760001183433,4.509760001183433,8082.010000000001,0,89900000.00000001,0,89.9,1
15,20.55,295.95,0,0,0,1,308.25,0,1.3699999086666728,1.3699999086666728,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.070375816549757,5.693563774461869,422.3025,1,20.54997945002055,0,0.0,0
65,84.85,5459.2,0,1,0,0,5515.25,6,1.3053845953017755,0.0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,4.4526015873434845,8.605240698104717,7199.522499999999,0,42.424978787510604,0,0.0,0
12,33.15,444.75,0,0,0,0,397.79999999999995,2,2.762499769791686,2.762499769791686,1,0,1,0,0,1,1,0,0,0,1,0,0,0,3.530762586016799,6.09975825674325,1098.9225,1,33.14996685003315,0,0.0,0
72,92.0,6782.15,0,1,0,0,6624.0,6,1.2777777600308644,0.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,4.532599493153256,8.822196874810368,8464.0,0,45.9999770000115,0,0.0,0
72,89.8,6510.45,0,1,0,0,6465.599999999999,6,1.2472222048996917,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,4.508659285607248,8.781317444656016,8064.039999999999,1,44.89997755001122,0,0.0,0
72,115.8,8476.5,1,1,0,0,8337.6,6,1.6083333109953708,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,4.760463070394127,9.045170873999794,13409.64,1,57.89997105001447,0,0.0,0
52,85.15,4461.85,0,1,0,0,4427.8,5,1.637499968509616,0.0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,4.456089962973938,8.403542854384865,7250.522500000001,0,42.57497871251064,0,0.0,0
2,24.85,62.0,0,0,0,1,49.7,0,12.424993787503107,12.424993787503107,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.2523106009544382,4.143134726391533,617.5225,0,24850000.000000004,0,0.0,0
5,64.35,352.65,0,0,1,0,321.75,3,12.869997426000513,12.869997426000513,1,0,0,0,1,1,1,1,0,0,0,0,1,0,4.179757440070231,5.8683077234819985,4140.9225,0,64350000.0,0,64.35,0
68,20.5,1424.9,0,1,0,1,1394.0,0,0.30147058380190317,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.068052935133617,7.262558472288074,420.25,0,10.249994875002562,0,0.0,0
62,100.15,6413.65,1,0,1,0,6209.3,3,1.615322554591572,1.615322554591572,1,1,1,0,1,0,0,1,1,0,1,1,1,1,4.6166045636137545,8.766339715935429,10030.022500000001,0,100.14989985010017,0,100.15,1
72,86.05,6309.65,0,1,0,0,6195.599999999999,5,1.1951388722897378,0.0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,4.466482666214198,8.749993961323483,7404.6025,0,43.02497848751075,0,0.0,0
1,50.8,50.8,0,0,1,0,50.8,1,50.799949200050804,50.799949200050804,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.9473901492654373,3.9473901492654373,2580.64,0,50800000.0,0,50.8,1
66,89.0,5898.6,1,0,1,0,5874.0,3,1.3484848280532602,1.3484848280532602,1,1,1,0,0,1,1,1,1,1,0,0,0,0,4.499809670330265,8.682639830985348,7921.0,0,88.99991100008901,0,89.0,0
72,64.8,4719.75,0,1,0,0,4665.599999999999,6,0.8999999875000002,0.0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,4.186619838331271,8.459722964261687,4199.04,1,32.399983800008094,0,0.0,0
26,19.8,457.3,0,0,0,1,514.8000000000001,0,0.7615384322485218,0.7615384322485218,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0349529867072724,6.127523991515078,392.04,0,19.799980200019803,0,0.0,0
64,93.4,5822.3,1,1,0,0,5977.6,3,1.4593749771972662,0.0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,4.547541073151455,8.669622390345156,8723.560000000001,1,46.69997665001168,0,0.0,0
20,73.65,1463.5,1,0,1,0,1473.0,1,3.6824998158750093,3.6824998158750093,0,1,0,1,1,0,0,1,0,1,0,0,0,0,4.312810523985199,7.289269166267788,5424.322500000001,0,73650000.00000001,1,73.65,1
3,95.1,307.4,1,0,1,0,285.29999999999995,3,31.699989433336853,31.699989433336853,0,1,0,0,1,0,0,1,0,1,0,0,1,1,4.565389315976247,5.731397641689174,9044.009999999998,0,95100000.0,0,95.1,1
22,94.65,2104.55,1,0,0,0,2082.3,2,4.302272531714885,4.302272531714885,0,0,0,0,1,0,0,1,1,0,0,0,1,1,4.560695695886262,7.652331994648445,8958.622500000001,0,94650000.00000001,0,0.0,1
4,80.6,319.15,1,0,0,0,322.4,2,20.149994962501257,20.149994962501257,1,0,0,0,1,0,1,1,0,0,0,1,0,0,4.401829261970061,5.768789635964811,6496.359999999999,0,80600000.0,0,0.0,1
62,39.0,2337.45,0,1,0,0,2418.0,2,0.6290322479188347,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3.6888794541139363,7.757243595710077,1521.0,0,19.499990250004874,0,0.0,0
5,20.5,104.3,0,0,0,1,102.5,0,4.099999180000164,4.099999180000164,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.068052935133617,4.6568134191399295,420.25,0,20500000.0,0,0.0,0
59,85.55,5084.65,1,0,1,0,5047.45,1,1.4499999754237292,1.4499999754237292,0,1,1,0,0,0,0,1,1,0,0,0,0,1,4.4607222816222185,8.53417812725548,7318.8025,0,85.54991445008555,0,85.55,1
3,26.4,121.25,0,1,0,1,79.19999999999999,0,8.799997066667643,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,3.3105430133940246,4.8060681283549815,696.9599999999999,0,13.199993400003299,0,0.0,0
72,98.2,7015.9,1,1,0,0,7070.400000000001,4,1.363888869945988,0.0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,4.597138014290827,8.85607680404628,9643.24,0,49.09997545001227,0,0.0,0
57,97.55,5598.0,1,0,0,0,5560.349999999999,4,1.7114034787473074,1.7114034787473074,1,0,1,0,1,0,0,1,0,1,1,1,1,1,4.590564033598729,8.630343289348893,9516.002499999999,1,97.54990245009755,0,0.0,0
66,19.95,1269.1,0,1,0,1,1316.7,0,0.30227272269283756,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0421386463681466,7.146850916510274,398.0025,0,9.974995012502493,0,0.0,0
60,50.8,3027.4,0,0,1,0,3048.0,3,0.8466666525555557,0.8466666525555557,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.9473901492654373,8.015789706229151,2580.64,0,50800000.0,0,50.8,1
45,99.7,4634.35,1,1,0,0,4486.5,3,2.215555506320989,0.0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,4.612145799724517,8.441466987554646,9940.09,0,49.84997507501246,0,0.0,0
3,34.8,113.95,0,0,0,0,104.39999999999999,1,11.59999613333462,11.59999613333462,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.5779478934066544,4.74449725120919,1211.0399999999997,0,34800000.0,0,0.0,0
15,105.1,1582.75,1,0,1,0,1576.5,5,7.006666199555586,7.006666199555586,1,1,0,0,0,1,1,1,0,0,0,1,1,1,4.664382045619938,7.367550731635349,11046.009999999998,0,105100000.0,0,105.1,1
51,60.15,3077.0,0,0,0,0,3067.65,5,1.179411741580162,1.179411741580162,1,0,1,0,0,1,1,0,0,0,1,1,1,1,4.113329862133181,8.032035314398824,3618.0225,0,60.14993985006015,0,0.0,0
60,64.75,4039.5,0,0,1,0,3885.0,3,1.079166648680556,1.079166648680556,1,0,1,0,0,1,1,1,1,0,0,1,0,0,4.185859671057874,8.304123725673502,4192.5625,0,64.74993525006475,0,64.75,0
33,54.65,1665.2,0,0,0,0,1803.45,1,1.656060555876953,1.656060555876953,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4.019082077721554,7.418300863540809,2986.6225,0,54650000.0,0,0.0,0
10,110.1,1043.3,1,0,1,0,1101.0,6,11.009998899000111,11.009998899000111,1,1,0,0,1,1,1,1,0,1,0,1,1,1,4.7104306966455844,6.951102083485503,12122.009999999998,0,110100000.0,0,110.1,1
26,19.3,504.2,0,0,0,1,501.8,0,0.7423076637573975,0.7423076637573975,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.0106208860477417,6.224954390476336,372.49,0,19.2999807000193,0,0.0,0
6,83.9,497.55,1,0,1,0,503.40000000000003,2,13.983331002778167,13.983331002778167,1,1,0,0,0,0,0,1,0,0,0,1,0,1,4.441474093317302,6.211703885274802,7039.210000000001,0,83900000.00000001,0,83.9,1
67,111.25,7511.65,1,0,1,0,7453.75,5,1.6604477364112278,1.6604477364112278,1,1,1,0,1,1,1,1,1,0,0,1,1,1,4.720728526622364,8.924343545366261,12376.5625,0,111.24988875011125,0,111.25,0
49,35.8,1782.0,0,0,0,0,1754.1999999999998,2,0.7306122299875055,0.7306122299875055,1,0,1,0,1,1,1,0,0,0,1,0,0,0,3.6054978451748854,7.48605261786314,1281.6399999999999,1,35.7999642000358,0,0.0,0
1,20.05,20.05,0,0,0,1,20.05,0,20.049979950020052,20.049979950020052,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0469005601283903,3.0469005601283903,402.00250000000005,0,20050000.0,0,0.0,0
7,84.35,609.65,1,0,1,0,590.4499999999999,2,12.049998278571673,12.049998278571673,1,1,0,1,1,0,0,1,0,0,0,1,1,0,4.4467604492404496,6.414523963617097,7114.922499999999,0,84350000.0,1,84.35,0
27,110.5,2857.6,1,0,0,0,2983.5,5,4.0925924410150945,4.0925924410150945,1,0,1,1,1,1,0,1,1,1,0,1,1,1,4.7140245909001735,7.958087273475015,12210.25,0,110.49988950011051,1,0.0,0
37,91.2,3247.55,1,0,0,0,3374.4,2,2.4648647982468974,2.4648647982468974,0,0,1,0,0,0,0,1,0,0,1,0,1,1,4.523960130562548,8.08596402192139,8317.44,1,91.19990880009121,0,0.0,0
63,100.55,6215.35,1,0,1,0,6334.65,4,1.596031720697909,1.596031720697909,1,1,0,0,1,1,0,1,1,1,1,1,1,0,4.620551288026394,8.734938196768649,10110.3025,1,100550000.0,0,100.55,1
31,89.3,2823.0,1,0,1,0,2768.2999999999997,3,2.880645068366288,2.880645068366288,1,1,0,0,0,1,1,1,1,0,1,1,0,0,4.5031374604229395,7.945909598613133,7974.49,1,89300000.0,0,89.3,0
50,103.85,5017.9,1,0,0,0,5192.5,4,2.076999958460001,2.076999958460001,1,0,0,0,1,0,0,1,1,1,1,1,1,1,4.652530757347929,8.520966065168736,10784.822499999998,1,103850000.0,0,0.0,1
32,81.1,2619.25,1,0,0,0,2595.2,1,2.5343749208007837,2.5343749208007837,1,0,0,1,1,0,0,1,1,0,0,1,0,0,4.407938016458383,7.8710250120502865,6577.209999999999,0,81100000.0,1,0.0,0
1,24.6,24.6,0,0,1,0,24.6,0,24.599975400024604,24.599975400024604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.242592351485517,3.242592351485517,605.1600000000001,0,24600000.000000004,0,24.6,1
63,81.2,4965.1,1,0,0,0,5115.6,1,1.2888888684303355,1.2888888684303355,1,0,1,0,1,0,1,1,1,0,0,0,0,0,4.409155302062135,8.510390102796498,6593.4400000000005,0,81.1999188000812,0,0.0,0
30,94.3,2679.7,1,0,0,0,2829.0,3,3.1433332285555586,3.1433332285555586,1,0,0,0,1,1,0,1,1,1,0,0,0,1,4.557029810660157,7.893833233429531,8892.49,0,94300000.0,0,0.0,0
71,116.1,8310.55,1,1,0,0,8243.1,6,1.6352112445744895,0.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,4.763028270603671,9.025401392718713,13479.21,0,58.0499709750145,0,0.0,0
53,105.55,5682.25,1,1,1,0,5594.15,4,1.9915093963866153,0.0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,4.668614358544626,8.645278531179455,11140.8025,0,52.774973612513186,0,105.55,0
12,98.9,1120.95,1,0,0,0,1186.8000000000002,4,8.24166597986117,8.24166597986117,1,0,0,0,1,1,1,1,0,0,0,0,1,1,4.604169685654508,7.022823521809812,9781.210000000001,0,98900000.00000001,0,0.0,1
50,94.4,4914.9,1,0,0,0,4720.0,3,1.887999962240001,1.887999962240001,1,0,0,0,1,1,0,1,1,1,0,0,0,1,4.558078578454241,8.500230128737776,8911.36,0,94400000.00000001,0,0.0,0
2,19.5,27.55,0,0,0,1,39.0,0,9.749995125002437,9.749995125002437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0204248861443626,3.351656936102019,380.25,0,19500000.0,0,0.0,0
9,98.3,923.5,1,0,0,0,884.6999999999999,3,10.922221008642111,10.922221008642111,1,0,0,0,0,0,0,1,1,0,0,1,1,1,4.598145571051127,6.829253050827179,9662.89,0,98300000.0,0,0.0,1
17,93.85,1625.65,1,0,1,0,1595.4499999999998,3,5.520587910553652,5.520587910553652,1,1,0,0,0,1,0,1,0,0,0,0,1,1,4.552296696381023,7.394277964224954,8807.822499999998,0,93850000.0,0,93.85,1
56,105.6,6068.65,1,0,0,0,5913.599999999999,5,1.885714252040817,1.885714252040817,1,0,1,0,1,1,0,1,0,1,0,1,1,1,4.669083511731744,8.711056221765077,11151.359999999999,0,105.5998944001056,0,0.0,0
67,81.35,5398.6,0,1,0,0,5450.45,5,1.214179086355536,0.0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,4.410978456623649,8.594080155734671,6617.822499999999,1,40.67497966251016,0,0.0,0
9,100.5,918.6,1,0,1,0,904.5,3,11.166665425926064,11.166665425926064,1,1,0,1,1,0,0,1,1,0,0,1,1,1,4.620058798481842,6.8239387928890265,10100.25,0,100500000.0,1,100.5,1
4,56.4,234.85,0,0,1,0,225.6,1,14.09999647500088,14.09999647500088,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4.050044303325521,5.463196009730271,3180.96,0,56400000.0,0,56.4,0
19,65.35,1231.85,0,0,0,0,1241.6499999999999,3,3.4394735031856047,3.4394735031856047,1,0,1,0,1,0,1,1,0,1,0,0,0,1,4.194943760778217,7.117083841262619,4270.6224999999995,0,65.34993465006535,0,0.0,0
8,19.95,170.9,0,0,0,1,159.6,0,2.493749688281289,2.493749688281289,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0421386463681466,5.146912912388804,398.0025,0,19950000.0,0,0.0,0
71,111.25,7984.15,1,1,1,0,7898.75,5,1.5669013863816708,0.0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,4.720728526622364,8.985338845694965,12376.5625,0,55.624972187513904,0,111.25,0
10,72.85,688.65,1,0,1,0,728.5,1,7.284999271500073,7.284999271500073,0,1,0,1,1,0,0,1,0,1,0,0,0,0,4.302036008977389,6.536184222521529,5307.1224999999995,0,72850000.0,1,72.85,1
15,89.0,1288.3,1,0,0,0,1335.0,2,5.933332937777805,5.933332937777805,0,0,0,1,0,0,0,1,1,1,0,0,1,0,4.499809670330265,7.1618547144167914,7921.0,0,89000000.0,1,0.0,0
72,106.1,7848.5,1,0,0,0,7639.2,4,1.4736110906442903,1.4736110906442903,1,0,1,0,1,1,0,1,1,0,1,1,1,1,4.673762977453703,8.968205114480373,11257.21,1,106.0998939001061,0,0.0,0
12,20.05,267.0,0,0,0,1,240.60000000000002,0,1.670833194097234,1.670833194097234,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0469005601283903,5.5909869805108565,402.00250000000005,0,20.049979950020052,0,0.0,0
72,25.2,1798.9,0,1,0,1,1814.3999999999999,0,0.34999999513888896,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,3.265759410767051,7.4954863867854336,635.04,1,12.599993700003148,0,0.0,0
1,73.55,73.55,1,0,1,0,73.55,0,73.54992645007356,73.54992645007356,0,1,0,1,1,0,0,1,1,0,0,0,0,0,4.311470041210748,4.311470041210748,5409.6025,0,73550000.0,1,73.55,1
23,75.4,1643.55,1,0,0,0,1734.2,1,3.2782607270321424,3.2782607270321424,1,0,0,1,1,1,0,1,0,0,0,0,0,0,4.335982696172475,7.405222069545139,5685.160000000001,0,75400000.00000001,1,0.0,0
72,65.55,4807.45,0,1,0,0,4719.599999999999,6,0.9104166540219909,0.0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,4.197953544841121,8.47813006584538,4296.8025,0,32.77498361250819,0,0.0,0
26,80.7,2193.0,1,0,1,0,2098.2000000000003,1,3.1038460344674603,3.1038460344674603,1,1,0,0,1,0,0,1,1,0,0,1,0,0,4.403054001865957,7.693481640835175,6512.490000000001,0,80700000.0,0,80.7,0
21,104.55,2239.4,1,0,0,0,2195.5499999999997,5,4.978571191496609,4.978571191496609,1,0,1,0,1,0,1,1,0,1,0,1,1,1,4.65918477429433,7.714409700335677,10930.7025,0,104.54989545010456,0,0.0,0
60,24.15,1505.9,0,0,0,1,1449.0,0,0.40249999329166675,0.40249999329166675,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3.224857896545748,7.3178098394241085,583.2225,0,24.149975850024152,0,0.0,0
12,20.45,255.35,0,0,0,1,245.39999999999998,0,1.7041665246527897,1.7041665246527897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.065724645374026,5.546543698229709,418.2025,0,20450000.0,0,0.0,0
16,75.4,1189.4,1,0,1,0,1206.4,0,4.712499705468768,4.712499705468768,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4.335982696172475,7.082044664078827,5685.160000000001,0,75400000.00000001,0,75.4,0
63,79.7,4786.15,0,0,0,0,5021.1,4,1.2650793449987408,1.2650793449987408,1,0,1,0,1,1,0,1,1,1,0,0,1,1,4.390738575275903,8.473690523766843,6352.09,0,79.69992030007971,0,0.0,0
22,81.7,1820.9,1,0,1,0,1797.4,2,3.7136361948347183,3.7136361948347183,1,1,0,1,0,1,0,1,0,1,0,0,0,0,4.415219602029645,7.507635191571639,6674.89,0,81700000.0,1,81.7,0
32,76.3,2404.15,0,0,0,0,2441.6,5,2.3843749254882836,2.3843749254882836,1,0,0,0,0,1,1,1,0,1,1,1,0,1,4.3476939555933765,7.7853675506573,5821.69,1,76300000.0,0,0.0,0
3,79.4,205.05,1,0,1,0,238.20000000000002,1,26.466657844447386,26.466657844447386,0,1,0,1,1,0,0,1,1,1,0,0,0,0,4.387014176184921,5.328118857784826,6304.360000000001,0,79400000.00000001,1,79.4,1
13,81.15,952.3,1,0,1,0,1054.95,2,6.242307212130215,6.242307212130215,1,1,0,0,1,0,0,1,0,1,0,1,0,0,4.408546844483277,6.8599296494995325,6585.322500000001,0,81150000.00000001,0,81.15,1
68,103.75,7039.45,1,1,0,0,7055.0,4,1.5257352716803636,0.0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,4.6515765588022475,8.859427367563809,10764.0625,1,51.87497406251296,0,0.0,0
30,86.45,2538.05,1,0,1,0,2593.5,2,2.8816665706111144,2.8816665706111144,1,1,1,0,0,0,0,1,0,0,1,1,0,1,4.471067201464611,7.839545274303216,7473.602500000001,1,86.44991355008646,0,86.45,0
16,75.1,1212.85,1,0,0,0,1201.6,1,4.693749706640642,4.693749706640642,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.33204826486764,7.101552405501116,5640.009999999999,0,75100000.0,0,0.0,0
33,80.6,2651.1,1,1,0,0,2659.7999999999997,2,2.4424241684113888,0.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,4.401829261970061,7.883107057985496,6496.359999999999,0,40.29997985001007,0,0.0,0
72,19.3,1304.8,0,1,0,1,1389.6000000000001,0,0.2680555518325618,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0106208860477417,7.174571158752533,372.49,0,9.649995175002411,0,0.0,0
4,84.6,360.1,1,0,1,0,338.4,1,21.14999471250132,21.14999471250132,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4.449685283147696,5.889154928283412,7157.159999999999,0,84600000.0,1,84.6,1
12,33.6,435.45,0,0,0,0,403.20000000000005,2,2.7999997666666863,2.7999997666666863,1,0,1,0,1,1,1,0,0,0,0,0,0,0,3.543853682063679,6.078673821181359,1128.96,0,33.5999664000336,0,0.0,0
4,83.25,308.05,1,0,1,0,333.0,1,20.8124947968763,20.8124947968763,0,1,0,1,1,0,0,1,1,0,0,0,1,0,4.433788569232471,5.733503076105283,6930.5625,0,83250000.0,1,83.25,0
0,80.85,2283.3004408418656,0,1,0,0,0.0,5,80850000.0,0.0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,4.404888303817144,7.733815103649532,6536.722499999999,1,40.424979787510104,0,0.0,0
6,79.05,434.5,1,0,1,0,474.29999999999995,1,13.174997804167031,13.174997804167031,1,1,0,0,1,1,0,1,1,0,0,0,0,0,4.382651439442724,6.0764947962925575,6248.902499999999,0,79050000.0,0,79.05,1
65,108.05,7118.9,1,0,0,0,7023.25,5,1.6623076667337282,1.6623076667337282,1,0,1,0,1,0,1,1,1,1,0,1,1,1,4.691806492647638,8.870648959363571,11674.8025,0,108.04989195010806,0,0.0,0
15,19.9,320.45,0,0,0,1,298.5,0,1.326666578222228,1.326666578222228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.039749158970765,5.772842010587696,396.00999999999993,0,19900000.0,0,0.0,0
24,21.05,531.55,0,0,0,1,505.20000000000005,0,0.877083296788196,0.877083296788196,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.093312601892855,6.277676789889175,443.1025,0,21.049978950021053,0,0.0,0
13,30.15,382.2,0,0,1,0,391.95,1,2.319230590828416,2.319230590828416,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.4388142452334622,5.948557046096705,909.0224999999999,0,30150000.0,0,30.15,0
24,79.85,2001.0,1,0,0,0,1916.3999999999999,1,3.3270831947048665,3.3270831947048665,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.392595586023115,7.601901959875166,6376.022499999999,0,79850000.0,0,0.0,0
72,65.5,4919.7,0,1,0,0,4716.0,6,0.9097222095871915,0.0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,4.197201947661808,8.501206075788788,4290.25,0,32.749983625008184,0,0.0,0
54,104.1,5645.8,1,0,0,0,5621.4,4,1.9277777420781899,1.9277777420781899,1,0,0,0,1,1,0,1,1,1,1,0,1,1,4.6549122778829055,8.638844292010045,10836.81,1,104100000.0,0,0.0,0
3,74.4,215.8,1,0,0,0,223.20000000000002,0,24.79999173333609,24.79999173333609,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.32280727501391,5.378975269565491,5535.360000000001,0,74400000.00000001,0,0.0,1
4,20.5,77.6,0,0,0,1,82.0,0,5.12499871875032,5.12499871875032,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.068052935133617,4.364371699435161,420.25,1,20500000.0,0,0.0,0
32,91.35,2896.55,1,0,0,0,2923.2,2,2.8546874107910183,2.8546874107910183,1,0,0,1,1,0,0,1,1,0,1,1,1,0,4.5255857066452485,7.971620831320412,8344.822499999998,1,91350000.0,1,0.0,0
35,99.05,3395.8,1,0,1,0,3466.75,3,2.8299999191428595,2.8299999191428595,1,1,0,1,1,0,0,1,1,0,0,1,1,1,4.605670061029742,8.130589090948991,9810.9025,0,99050000.0,1,99.05,1
35,20.5,759.35,0,1,0,1,717.5,0,0.5857142689795923,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.068052935133617,6.633778853586468,420.25,1,10.249994875002562,0,0.0,0
2,44.95,85.15,0,0,0,0,89.9,0,22.474988762505618,22.474988762505618,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.827553848801696,4.456089962973938,2020.5025000000003,0,44950000.00000001,0,0.0,1
8,75.6,535.55,1,0,1,0,604.8,1,9.449998818750148,9.449998818750148,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4.338597076746545,6.285159754373137,5715.359999999999,0,75600000.0,0,75.6,0
22,55.1,1253.15,0,0,0,0,1212.2,2,2.5045453407024842,2.5045453407024842,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4.027135812528651,7.134213331264177,3036.01,0,55100000.00000001,0,0.0,0
15,58.95,955.15,0,0,1,0,884.25,3,3.929999738000018,3.929999738000018,1,0,0,0,0,1,1,1,0,0,0,1,0,0,4.093510881473524,6.862914804508983,3475.1025000000004,0,58950000.00000001,0,58.95,0
22,95.1,2162.6,1,0,1,0,2092.2,2,4.322727076239678,4.322727076239678,0,1,0,0,1,0,0,1,1,0,0,0,1,1,4.565389315976247,7.679528779997272,9044.009999999998,0,95100000.0,0,95.1,0
1,44.7,44.7,0,0,0,0,44.7,0,44.69995530004471,44.69995530004471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.822098297900159,3.822098297900159,1998.0900000000001,0,44700000.00000001,0,0.0,1
71,25.45,1813.35,0,1,0,1,1806.95,0,0.3584506991767507,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.2752561583043085,7.503482555834499,647.7025,1,12.72499363750318,0,0.0,0
4,56.75,245.15,0,0,1,0,227.0,2,14.187496453125886,14.187496453125886,1,0,0,0,0,1,0,1,0,0,0,1,0,0,4.056123349401903,5.50594110620421,3220.5625,0,56750000.0,0,56.75,0
25,81.75,2028.8,0,0,0,0,2043.75,5,3.269999869200005,3.269999869200005,1,0,0,0,0,1,1,1,1,1,0,1,0,1,4.415824014257172,7.615692545014718,6683.0625,0,81750000.0,0,0.0,0
32,86.1,2723.75,1,0,1,0,2755.2,2,2.6906249159179714,2.6906249159179714,0,1,0,0,1,0,0,1,0,1,1,0,1,0,4.467056883858457,7.910131959769421,7413.209999999999,1,86100000.0,0,86.1,0
7,29.8,220.45,0,0,0,0,208.6,1,4.257142248979679,4.257142248979679,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.427514689979529,5.400196830369207,888.0400000000001,0,29800000.000000004,0,0.0,0
17,20.5,365.8,0,0,0,1,348.5,0,1.2058822820069246,1.2058822820069246,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.068052935133617,5.9048167403823095,420.25,0,20.4999795000205,0,0.0,0
8,60.9,551.95,0,0,0,0,487.2,2,7.61249904843762,7.61249904843762,1,0,0,1,0,1,0,1,0,0,0,0,1,0,4.12552017969055,6.315267581521369,3708.81,0,60900000.0,0,0.0,0
56,73.25,4054.2,0,1,0,0,4102.0,4,1.3080356909279343,0.0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,4.307437777682809,8.30775528715814,5365.5625,0,36.624981687509155,0,0.0,0
